Date,Close,기사날짜,기사제목
2021-10-18,3006.679932,2021.10.17,"['3분기 실적 피크아웃 우려 코스피 2900 3030 횡보 ', ' 3000선 회복 코스피  실적시즌 속 박스권 장세 전망', ' 인플레 우려 완화에 3000선 회복 유가에 쏠린 눈', '실적·불확실성 해소에 2차전지 펀드 방긋', '인플레·공급난·中부동산 쌓인 걱정들을 녹인 해독제 ', ' 인플레이션·실적 피크아웃 우려 속 관망']"
2021-10-19,3029.040039,2021.10.18,"[' 코스피  중국 경제성장 둔화·미국 소매 호조 속 하락 마감···3000선은 방어', ' 기관 팔자 코스피 0 3 하락 3000선은 지켜 환율 5 2원↑', '코스피  0 3  하락 3000선은 지켜내', '인플레 우려에 美금리 1 6 대 환율  1180원대 중후반 상승', '0 3  상승해 990선 2차전지·K 컨텐츠 강세', '기관·외인 매도 압력   코스피 하루만에 3 000선 다시 내줬다', '상승 출발 후 중국 증시 변화에 따라 증시 방향성 결정', '경기개선 기대  위험선호 지속 환율  1180원대 초반 하락 전망', ' 韓 주식형펀드 11거래일간 6448억원 순유입', ' 중국 경제 전망 냉각에 증시 하락', ' 주춤주춤 예상보다 나빴던 中 경제 성장 둔화']"
2021-10-20,3013.129883,2021.10.19,"['코로나 이후 774  상승 돈나무 언니도 샀다', ' 코스피  하루 만에 반등 카카오 5  가까이 상승', '달러 반락 국내증시 1 대 상승 환율  14거래일만 1170원대 하락', ' 외인·기관 사자 코스피 0 7 ↑ 3020선 천스닥 회복', ' 코스피 3030선 근접   코스닥 다시 천스닥', '개인 순매수에 1 대 상승  11거래일만의 1000선', ' 코스피  3 030선 회복   코스닥도 1 000 돌파', '美  경기 우려 덮은 실적 기대감↑ 코스피 3000 방어할까', '달러 숨고르기 환율  1180원대 중반 등락 예상', '美증시 혼조  다우 나홀로 0 1  하락 부동산 중개수수료 인하 ', ' 韓 주식형펀드 12거래일간 6926억원 순유입', ' 기업실적 좋다  악재 이기고 반등   테슬라 3 ↑', '다우 0 1  하락 나스닥 0 84 ↑···국제유가 7년만 최고 ', ' 중국 경기 둔화 우려 속 하락세', ' 혼조세 출발  영국 하락  프랑스 ↑', ' 美증시 훈풍  아시아에도', ' 美 증시 지원에 日·中 일제히 상승세']"
2021-10-21,3007.330078,2021.10.20,"[' 코스피·코스닥 나란히 하락 마감 기관·외국인 동반 매도', ' 기관·외인 팔자 코스피 3010선 후퇴 코스닥 0 37 하락', '코스피  기관·외국인 매도에 3010선 후퇴', '힘 빠진 중국 악재 환율 1170원대 중반  한달래 최저 ', '1000선 위태 개인 나홀로  사자’', ' 코스피  美 증시 상승에 오름세···3 030선 회복', ' 실적 발표 속 차별화 안정성에 관심 가질 필요', '뉴욕증시 최고치 근접 환율  1170원대 중반 하락 예상', ' 韓 채권형펀드 하루만에 1680억원 순유입', '호실적 랠리에 증시 UP   비트코인ETF 4 8 ↑', '국제유가  공급 우려에 또 올라 대장동 키맨 남욱  석방 ', ' 3분기 호실적에 대부분 소폭 상승', '장 초반 혼조 英 0 18 하락·獨 0 05 ↑', ' 확진자 급감 日  3주 만에 증시 최고치', ' 日 오르고 中 내리고']"
2021-10-22,3006.159912,2021.10.21,"[' 코스피·코스닥 하락 마감 개인 1600억 순매도', ' 코스피 0 19  하락 3007 마감 코스닥 1000선 다시 내줘', '외인·기관 매도세에 이틀만에 1000선 붕괴', '코스피  개인 매도세에 하락 코스닥 1000선 후퇴', '달러화 강세 국내증시 하락 환율  사흘 만에 상승', ' 코스피 강보합 출발해 3 010선   천스닥은 다시 무너져', '달러 약세에도 매수 실수요 환율  사흘만에 상승 전망', '美증시  기업 호실적에 강세    국내 증시도 상승 출발 전망 ', '다우 0 43  ↑ 나스닥 0 05 하락···국제유가 또 최고가 ', ' 비트코인 6만6000달러 돌파 최고치 누리호 발사', '기업 호실적 비트코인 최고가 다우지수 훨훨 날았다', ' 기업 호실적 주시하며 일제히 상승', ' 장초반 주요증시 하락세 英 0 38 하락·佛 0 43 하락', '정치 불안·헝다發 부담에 日·홍콩 증시하락', ' 美 장기금리 상승에 투자 심리 위축']"
2021-10-25,3020.540039,2021.10.24,"['美 3분기 경제지표 부진 우려   코스피  2940 3110’ 박스권 ', '테이퍼링 앞두고 박스권 K 컨텐츠株는 간다', '오프라인 콘서트 돌아온다 엔터 펀드 好好', ' 코스피  박스권 유지하며 종목별 차별화 전망']"
2021-10-26,3049.080078,2021.10.25,"[' 코스피 3020선 마감 위드코로나 수혜주 강세', ' 위드코로나 기대 코스피 3020선 회복 환율 8 7원하락', ' 국내증시 반등 달러화 약세 환율  6주만에 1160원대 하락', '개인·기관 사자 속 약보합  990선’', ' 또 무너진 3 000선···외인·기관 동반 매도에 코스피 낙폭 확대', '인플레 우려 vs 월말 네고 환율  1170원 중반대 예상', '파월의 입 한국 증시도 끌어내릴까', ' 韓 채권형펀드 2거래일간 2950억원 순유출', '장 초반 혼조세 英 FTSE 0 36 ↑', ' 자민당 사실상 패배 日증시 0 71  하락', '코스피  외인·기관 매수에 3000선 방어']"
2021-10-27,3025.48999,2021.10.26,"[' 넷플릭스  새 제작사 인수 후속작 기대', ' 코스피  외국인·기관 동반 매수에 1  가까이 상승···미국발 훈풍 영향', ' 외인·기관 사자 코스피 0 9  올라 3040선 천스닥 회복', '코스피  미국발 훈풍에 상승 코스닥 1010선 회복', '미중 경제협력 논의  시장 호재 환율  사흘째 하락', '外·기관 매수세에 1000선 회복  천슬라 훈풍’', ' 美증시 훈풍에 국내 증시 상승세···코스닥 이차전지株 강세에 1 000선 회복', '개별 기업들의 실적에 따라 주가 차별화 장세 뚜렷', '글로벌 위험선호 회복 환율  사흘째 하락 전망', ' 천슬라’에 다우·S amp;P500 최고치 文·이재명 회동 및 靑 국감 ', ' 韓 채권형펀드 하루 동안 635억원 순유입', '테슬라 시총 1조달러 돌파에 들썩   증시 최고치 ', ' 천슬라’된 테슬라 주가 12 ↑···S amp;P도 사상 최고치 ', ' ECB 통화정책 회의 주시 속 혼조세', '상승 출발 獨 DAX 0 45 ↑', ' 日증시 1 77  상승 2만9000선 회복', '감염자 급감·자민당 승리전망에 닛케이  2만9000 돌파 ']"
2021-10-28,3009.550049,2021.10.27,"[' 코스피 외국인·기관 매도에 3020선 코스닥 게임·엔터주 강세', ' 외인·기관 팔자 코스피 3020선 밀려 三電 1 대 하락', '코스피  기관·외국인 매도에 하락 0 8  내려 3020선', '증시 하락에 위안화 약세 환율 사흘만에 1170원대', '외인 홀로 매도에 소폭 하락 이틀째 1000선', ' 인플레이션 우려 속 국내 증시 개별 종목 장세 예상 ', '美지표 호조에 달러강세 환율 1170원대 타진', '美증시 다우·S amp;P 또 사상최고치 최태원·이재명  노태우 빈소 조문 ', ' 실적 좋다  美증시 연일 최고치   UPS 7 ↑', ' 韓 채권형펀드 하루새 1917억원 순유출', '실적호조에 S amp;P500·다우 또다시 사상 최고치 ', ' UBS 등 실적 호조에 2개월 만에 최고치', ' 장 초반 하락세 獨 DAX 0 19 하락', '  무허가 석탄 창고 단속  中·홍콩 증시 급락', ' 미국증시는 좋았는데 日·中 줄줄이 하락']"
2021-10-29,2970.679932,2021.10.28,"[' 코스피  3000선 지키며 하락 마감 외국인·기관 동반 매도세', '역외 매도세에 환율 하락 전환 1160원대 후반 약보합', '간신히 1000선 지켜 1  가까이 하락', ' 코스피 3000선 밀려 SK하이닉스는 5  상승', '코스피  외인·기관 매도에 하락 3000선 턱걸이', '코스피  장 초반 소폭 오름세   시총 상위 종목 대체로 전날보다 주가 상승', ' 업종 쏠림 심한 美증시  韓증시도 종목장세 여전할 것 ', '주요국 긴축 中리스크 환율 이틀째 상승 전망', '다우·S amp;P 최고치 행진 일단정지   MS 4 ↑', ' 韓 채권형펀드 2거래일간 3263억원 순유출', '뉴욕증시 혼조세 마감·다우·S amp;P500 하락 맑음 일교차 10도 이상 ', '다소 김빠진 어닝시즌···S amp;P  0 51  ', ' ECB 금리결정 앞두고 소폭 약세', ' 장 초반 혼조세 英 FTSE 0 24 하락', ' 최고치 행진 멈춘 美 증시 日·中 모두 하락', ' G2 갈등 심화·美증시 상승 중단 위축된 심리']"
2021-11-01,2978.939941,2021.10.31,"['테이퍼링 경계감에 박스권 코스피  2950 3100’ 예상 ', ' 11월 위드 코로나 전환 시작   코스피 2950 3100 예상', '지루한 박스피 위드 코로나 전환과 FOMC 주목', '삼성전자 호실적에 반도체 펀드 활짝', '美연준 테이퍼링 발표에 촉각    힘든 시간될 듯  ', ' 코스피 3000선 또 붕괴 지루한 공방']"
2021-11-02,3013.48999,2021.11.01,"['코스피 소폭 상승 마감 금리 인상에 개인  매도세’', '코스피 4일만에 상승  지수 올랐지만 하락종목이 많네 ', '强달러 속 FOMC 대기 환율 1170원대 중후반 상승', '코스피  기관 매수에 상승 2970선 마감', ' 3거래일 만에 상승 1000선 코앞', ' 美 3대 지수 모두 사상 최고치 마감했지만 시장의 관심은  금리’', '美연준 FOMC 앞두고 강달러 환율  1170원대 상승 전망', ' 골드만삭스도 Fed 버리나 시장 도전 받는 중앙은행들', ' 韓 채권형펀드 4거래일간 6277억원 순유출', ' 장 초반 일제히 상승세 英 0 36 ↑', ' 중의원 선거에 오른 日 vs 경제지표에 흔들린 中', '단독 과반 확보한 日자민당 증시 2  급등']"
2021-11-03,2975.709961,2021.11.02,"[' 클라우드 덕 본 MS  순항 이어질지 주목', ' 코스피지수 외국인·기관 매수세에 3010선  삼성전자 7만원 회복', ' 대장주 삼성전자 끌자 삼천피 회복 코스닥도 천스닥', ' FOMC 지켜보자  환율 1170원대 중반 하락', '코스피  외인 유입에 3000선 회복 다시  7만전자', ' 1  넘게 상승 1000선 재돌파', '돌아온 외인·기관에 코스피 삼천피 탈환', '美 신고가 이끈 테슬라 효과 국내 증시 영향은 ', '긴축 경계에도 美증시 또 최고 환율 1170원대 중반 예상', '테슬라 8 ·노바백스 15  급등 美 증시 또 사상 최고치 ', ' 韓 채권형펀드 5거래일간 7094억원 순유출', '11월 첫날 美증시 최고치 행진   테슬라 8 5 ↑', '테슬라 8 49  급등···S amp;P·나스닥 사상 최고치 경신 ', ' FOMC 정례회의 앞두고 상승세', ' 장 초반 혼조세 英 0 23 하락', ' 보합권 머무는 日·中 증시']"
2021-11-04,2983.219971,2021.11.03,"[' 코스피 2975  FOMC 앞두고 1  넘게 급락···외국인 현·선물 매도 쏟아져', ' FOMC 경계 확진자 급증 코스피 2970선 후퇴', '국내증시 부진 환율  2주만에 1180원대 상승', '코스피  외인·기관 매도에 2970선 후퇴', '개인·기관  팔자’ 속 하락해 1005 호실적株 강세', '코스피  FOMC 앞두고 약세   장중 3 000선 밑돌기도', 'FOMC 경계 매물 출회 가능성 관망세 짙은 하루', 'FOMC 회의 시작되자 달러강세 환율  1180원 상승 시도', '美증시  기업 호실적에 3대 지수 최고치 김만배·남욱 구속 결정 ', ' 韓 채권형펀드 6거래일간 7300억원 순유출', '美증시 3대지수 사상최고   언더아머 16 ↑', '11월 FOMC 앞두고 실적 호조에 S amp;P 또 사상 최고치 ', ' FOMC 주시하며 상승 파리 증시 21년만에 최고', ' 혼조세 출발 佛오르고 英·獨내려', ' 中 확진자 급증에 성장둔화 우려↑ 상하이  0 20 하락', '美FOMC 기다리며 관망세']"
2021-11-05,2969.27002,2021.11.04,"[' 美 FOMC 결과 소화  英 지수 0 20 ↑', ' 코스피  상승폭 모두 반납 개인 6000억 차익실현', ' FOMC 안도 불구 코스피 0 25  상승 그쳐 2983 22 마감', '코스피  3000선 하회 차익실현에 상승폭 축소', '美 테이퍼링 도비시의 재해석 환율  이틀째 상승', '개인·외인 동반 매도에 이틀째 하락  1000선 턱걸이', ' FOMC 불확실성 해소에 코스피 1  가까이 올라···시총 상위 종목 빨간불', '테이퍼링에도 파월은 비둘기 하루 만에 1170원대 복귀 시도', ' 美금리 인상 불확실성 완화 韓증시 상승탄력 받나', '금리인상 멀었네 美증시 3대지수 최고치↑', '美 3대지수 나흘째 최고치 대장동 의혹 김만배·남욱 구속 ', ' 韓 채권형펀드 하루만에 1451억원 순유입', '테이퍼링에도 S amp;P·나스닥 또 사상 최고치···3대 지수 고고 ', ' 파리 증시 이틀 연속 21년만에 최고치', ' FOMC 안도감에 상승 닛케이 1개월만에 최고치', ' 美 FOMC 안도감에 상승세']"
2021-11-08,2960.199951,2021.11.07,"['코스피 당분간 3000 박스권  디커플링은 점차 해소될 듯 ', ' 코스피  박스권 전망   디커플링은 해소 기대', '전진한 테이퍼링 시계  인플레 주시하며 횡보', '美증시 최고점 랠리에 S amp;P500 펀드 활짝', '국내증시와 달리 잘나가는 美증시  당분간은 더  ', ' 코스피  박스권 지속 개별 종목 대응']"
2021-11-09,2962.459961,2021.11.08,"[' 코스피 외국인·기관 매도에 하락 마감  코스닥은  천스닥’', ' 코스피 0 3  하락 2960선 마감 바이오株하락·리오프닝株↑', '달러 약세에도 코스피 부진 환율  2원 가량 하락', '외인·기관 사자에 상승 1002선', '코스피  외인·기관 동반 매도 속 2960선 약보합 마감', ' 美 고용시장 개선되지만 예상보다 더딘 코로나19 회복세', '경기 낙관에 위험선호 연장 환율  나흘만 하락 예상', ' 韓 채권형펀드 하루만에 1486억원 순유출', '혼조세로 출발', '中 전력난 풀리나  상하이 0 21 ↑', ' 경기회복 호재와 차익실현 사이']"
2021-11-10,2930.169922,2021.11.09,"[' 위드코로나에 에어비앤비 사상최대 매출', ' 기관 홀로  사자’ 속 코스피 2960선 마감 코스닥 0 62  상승', ' 코스피 강보합 2960선 마감 리오프닝株 약세 전환', '달러약세 코스피상승 환율 닷새만에 1170원대 하락', '코스피  기관 매수에 강보합 소폭 올라 2960선', ' 외국인 순매수에 1000선 상승 6거래일째 사수', ' 코스피  美 증시 최고 기록 경신에 힘입어 반등 성공', '인프라법 통과에 美증시 최고 환율 이틀째 하락할 듯', '美국경개방·인프라案 통과 환호   또 최고치 종합 ', ' 인프라와 메타버스 주목', ' 韓 채권형펀드 3거래일간 5400억원 순유출', '뉴욕증시  인프라 법안 통과에 신고가 요소수 매점매석 합동단속', '인프라 지출안 통과에 환호   3대지수 최고치↑', '유동성 장세에 인프라 법안 효과···S amp;P 4 700 첫 돌파 사상 최고치 ', ' 지난주 랠리 이후 숨고르기 프랑스 CAC 최고치', ' 뉴욕증시 최고치에 힘 입은 日증시']"
2021-11-11,2924.919922,2021.11.10,"[' 코스피  美·中 인플레이션 우려에 1  넘게 하락', '인플레이션에 짓눌렸다 日닛케이·中상하이 동반 하락', ' 코스피  인플레 부담에 1  내려 2930선 코스닥 2 하락', '코스피  2930선서 턱걸이 전문가  투심 악화 ', '강달러 전환 국내증시 부진 이틀 만에 1180원대 복귀', '2  하락 마감 7일 만에 1000선 아래로', '물가 우려에 위험선호 위축 환율  사흘만에 상승 전망', '최고가 랠리 멈춘 美증시    국내 증시도 영향   하락 출발 전망 ', '인플레 우려에 최고치 행진 멈췄다 테슬라 12 하락', '바이든 시진핑  내주 첫 정상회담 테슬라 주가 12  급락 ', ' 韓 채권형펀드 4거래일간 7881억원 순유출', 'CPI 발표 앞두고 S amp;P  0 35 ···테슬라 12  폭락 ', ' 관망세 속 일제히 소폭 하락', ' 뉴욕증시 하락에 투심 동반 위축']"
2021-11-12,2968.800049,2021.11.11,"[' 기관 매도세에 코스피 2920선까지 하락', '하락 멈추고 모처럼 웃은 日 1  이상 급등한 中 ', ' 코스피  인플레 우려에 0 2 하락 2920선 엔씨소프트 상한가', '코스피  인플레 악재로 하락 2900선 유지', '인플레 부담 딛고 상승 990선 회복', '달러 강세에도 수급상 매도 우위 환율  1180원대 약보합 하락', '美물가 31년만 최대폭 상승 환율  1180원대 중후반 상승 전망', '소비자물가 31년 만에 최고치 나스닥 1 66  하락', ' 韓 채권형펀드 하루새 2631억원 순유입', '뉴욕증시  소비자물가 급등에 하락 정부 석 달 치 요소수 확보 ', '인플레 쇼크에 美 증시 흔들···나스닥  1 66  ', ' 인플레이션 우려 속 소폭 상승', ' 장 초반 혼조세로 출발', '정부 반도체 지원에 日증시 반등', 'G2 인플레이션 압력 변동성 확대 경계감 가득']"
2021-11-15,2999.52002,2021.11.14,"['글로벌 물가 상승에 불안감    테마 위주 종목장 펼쳐질듯 ', ' 물가불안 속 테마 위주 종목장세 예상', '물가 불안 부담 인플레 영향 덜한 중소형주 주목', '메타버스·NFT 진출에 게임 펀드 날았다', ' 오만하지 않은 CEO  美증시를 계속 좋게 보는 이유들 ', ' 인플레·공급망 우려가 막은 상단 이 또한 지나가리라']"
2021-11-16,2997.209961,2021.11.15,"[' 코스피  3000선’ 턱밑 셀트리온 삼형제 강세', '외인·기관 사자 코스피 1 ↑ 3000선 턱밑 반도체株 강세', '국내증시 1 대 반등 환율  1170원대 중후반 하락', '코스피 3000선 코앞 셀트리온 3형제 급등', ' 제약·메타버스 등 성장주 강세에 2  가까이 상승', ' 코스피 외국인 사자에 상승···시총상위주도 빨간불', ' 대외 요소 영향력↑ 업종간 차별화 전망', '증시 반등 달러 약세 환율  1170원대 하락 예상', ' 韓 채권형펀드 하루새 2438억원 순유출', '상승세 출발 영국 FTSE100 지수 0 03 ↑', ' 미중 정상회담 앞두고 혼조세', ' 3분기 GDP 마이너스에도 日 0 49  상승']"
2021-11-17,2962.419922,2021.11.16,"[' AMD  인텔마저 위협 한달새 25  올라', ' 코스피 약보합 마감···개인  사흘 연속 순매도', ' 코스피  약보합 2997 21 마감 코스닥은 0 62  상승', '美中 회담 기대 되돌림  달러 강세 환율  나흘만 상승 전환', '미·중 정상회담 기대감에도 3000선 넘지 못한 코스피', ' 외국인 매수세에 나흘째 상승 게임株 강세', '코스피 장중 소폭 약세   외국인·기관 매도세', '美증시  국채금리 상승에 숨 고르기    韓 증시도 쉬어갈 듯 ', '인플레 우려 보합 버핏은 올해 40  뛴 종목 더 사뒀다 종합 ', '인플레 우려에 美금리 1 6  환율 1180원대 상승 전망', '머스크 입방정에 천슬라 턱걸이 美 증시 약보합 ', ' 韓 채권형펀드 하루새 4629억원 순유입', '증시 숨고르기  국채금리 1 6  UP   보잉 5 ↑', '美 10년물 국채금리 1 6  돌파···나스닥 소폭 하락 ', ' ECB 총재의 긴축 우려 불식 발언에 독·프 역대 최고', '장 초반 일제히 상승세 英 0 11 ↑', ' 큰 기대는 없는 미중 정상회담 강보합세']"
2021-11-18,2947.379883,2021.11.17,"[' 코스피  1  넘게 하락 기관 순매도에  출렁’', '코스피  기관 매도에 1 1 하락 2960선 코스닥 0 42 하락', '환율  1180원 초반 상승 네고 물량에 상승폭 줄여', '코스피  인플레 우려에 1 12 하락 코스닥 약보합', ' 외인 홀로 매도에 소폭 하락 1030선 유지', '기관 매도 폭탄에 코스피 3 000선 탈환 또 좌절', ' 위험자산 선호 심리 확대 국내 증시 3000선 탈환할까', '깜짝 소비지표에 强달러 환율 1180원대 초중반 전망', '소비 살아있다 증시 강세   EV 루시드 급등 종합 ', '美증시  지표 호조에 3대 지수 상승 오늘 수능 예비 소집 ', ' 韓 채권형펀드 하루만에 993억원 순유출', '美소매판매 강세에 증시↑   전기차 루시드 23 ↑ ', '인플레에도 美 소매 실적 강세에 S amp;P 0 39 ↑ ', ' 독일·프랑스 또 역대 최고치 경신 영국은 하락', '장초반 보합권 英 0 25 하락', ' 日증시  차익 실현 매도에 하락', '  다음달 15일 美정부 디폴트  ']"
2021-11-19,2971.02002,2021.11.18,"[' 코스피  기관·외국인 매도세에 하락 인플레이션 우려', ' 코스피  3일 연속 하락 2947 38 마감 코스닥은 강보합', '코스피  0 5  내려 2940선 후퇴 3일째 하락', '콘텐츠·2차전지 하드캐리에 1030선 유지', '국채 금리 하락 따라 달러 숨고르기 환율  사흘만 하락', ' 코스피  인플레이션 우려에 0 6  하락···2 940선 머물러', '파운드에 밀린 달러 환율  1170원대 후반 하락 전망', '타겟 착한 발표에 주가 뚝하락 시장엔 여전한 인플레 우려  종합 ', ' 韓 채권형펀드 2거래일간 1951억원 순유출', '인플레 우려 속 美증시 하락   타겟 4 7 하락', ' 수험생 여러분 힘내세요  美증시 하락·리비안 15  뚝', '소매업체 호실적에도 인플레 우려에 S amp;P 0 26 하락 ', ' 미중 회담 결과·영국 금리인상 여부 주시 속 혼조', ' 장 초반 혼조세 英 0 36 하락', ' 中기술주 폭락 여파로 하락', ' 미국 하락 영향에 日증시도 하락']"
2021-11-22,3013.25,2021.11.21,"['테마주 중심으로 변동성 확대 코스피 2900 3050선 횡보 ', ' 금리인상 이슈 속 연말 소비 성수기 온다', '美블프에 韓금통위  외국인 매수세 지속여부 봐야 ', ' 연일 신고가 한주간 12  뛴 메타버스 ETF', ' 이때는 원래 증시가 좋아  추수감사절 시즌 왔다 ', ' 박스권 장세 속  IT업종 외국인 매수세 주목']"
2021-11-23,2997.330078,2021.11.22,"[' 삼성전자·SK하이닉스 덕에 급등한 코스피···메타버스 관련주는 급락', '반도체株 날았다 코스피 3010선 회복 三電 시총 22조↑', '네고 물량의 우위 환율  1180원대 약보합 마감', '코스피  외인·기관 동반 매수에 3000선 회복', '약 1  하락해 1030선 오락·게임株 뚝뚝', '코로나19 재확산 우려에 달러 강세 환율  1190원대 상승 시도', ' 매파적 연준에 투심 위축 반도체·전기차는 강세 가능성', ' 해외 주식형펀드 3거래일간 1450억원 순유입', '장 초반 상승세 英 0 25 ↑', ' 코로나 재확산에 세계경제 둔화 우려 혼조', ' 닛케이  코로나 재확산 인한 경기 우려에 0 23 하락']"
2021-11-24,2994.290039,2021.11.23,"['코로나 재확산 우려 유로스톡스50 1 13  하락', ' 주택 개조 수요에 홈디포 3분기 매출 쑥', ' 기관 매도세에 코스피 3000선 밑으로 하락', ' 코스피  기관 팔자에 2990선 밀려 三電 7 5만 회복', '코스피  기관 매도세에 하루만에 3000선 후퇴', '글로벌 달러 강세 환율  5원 가량 올라 1180원대 후반 상승', '기관 홀로 매도에 이틀째 하락  1010선', ' 코스피 3 000선 턱걸이   대형주 동반 약세 전환', ' 다시 지명된 파월 美 Fed 앞에 놓인 인플레이션', '팬데믹 재확산 연준 긴축 우려 환율  1190원대 상승 재시도', '연임 파월이 외친  인플레  금리인상 우려 나스닥 급락 종합 ', ' 해외 주식형펀드 4거래일간 1666억원 순유입', '뉴욕증시  파월 연임 결정에도 혼조 BTS  그래미상 후보 유력', '비둘기 파월  연준 의장 한 번 더 은행주 일제 상승 ', '파월 연임에도 국채금리 급등에 나스닥  1 26  ', ' 중화권 혼조 日증시 휴장', ' 중화권 혼조  일본은 휴장']"
2021-11-25,2980.27002,2021.11.24,"[' 기관  팔자’에 코스피 하락 마감 3000선 내줘', ' 코스피 약보합 2990선 마감 외인 반도체株 매수 지속', '달러 강세 잦아들어 환율 1180원대 중반 하락', '코스피  기관 매도세에 2990선 약세', ' 外·기관 매수세에 상승 1020선 회복', '美 기술주 하락  국내 증시도 부담  최근 낙폭 종목은 반발 매수 ', '미 국채 10년물 1 6  후반 환율  이틀째 상승 출발 전망', '국채금리 껑충   기술주하락   줌 14  뚝 종합 ', ' 너무 풀었나  오늘 확진자 4000명 안팎 썰렁한 전두환 빈소 ', ' 국내 주식형펀드 하루동안 1552억원 순유출', ' 금리인상 다가온다    기술주하락은행·에너지↑', '10년물 국채금리 상승에 나스닥  0 50  ', ' 장 초반 일제히 상승세 英 0 5  ↑', ' 美국채금리 상승에 발목잡힌 日증시']"
2021-11-26,2936.439941,2021.11.25,"[' 금리 악재  기관·외국인 매도에 코스피 2980 마감', '美긴축 우려 국내증시 하락 환율  한달여만에 1190원 상승', '코스피  기준금리 인상에 2980대까지 밀려', '외인 팔자에 하루 만에 하락 1015선', ' 기관·외인 팔자에 코스피 3일째 하락 2980선 마감', ' 코스피  외국인·기관 순매도에 2 980선 하락   삼전·SK하닉도 약세', ' 변동성 보이는 美 10년물 국채 금리 Fed 행보에 시선 쏠려', '美경제지표 호조에 강달러 1190원대 상승 시도', ' 국내 주식형펀드 2거래일간 3048억원 순유출', '뉴욕증시 혼조·나스닥 0 44 ↑마감 내일부터 영하권 추위 ', '국채금리 뒷걸음에 나스닥 전진 엔비디아 2 92  ↑ ', '10년 물 국채수익률 숨고르기에 나스닥 0 44 ↑ ', ' 장 초반 일제히 상승세 英 0 08 ↑', '빅테크 때리기에 주춤한 中증시', ' 반발 매수세에 뛴 日 증시 닛케이 0 68 ↑']"
2021-11-29,2909.320068,2021.11.28,"['오미크론 확산에 불안한 증시    코스피 2900선 지지가 관건 ', ' 오미크론’ 확산 우려 놓인 증시 경제지표 지켜봐야', '위드 코로나 적신호 美 경제지표 주목', '메모리 업황 기대감에 반도체 펀드 쑥', ' 심상찮은 코로나19 재확산 리스크 점검 구간']"
2021-11-30,2839.01001,2021.11.29,"[' 오미크론 변이 공포 덮쳤다  코스피  2900선 턱걸이', '코스피  오미크론 경계감에 0 9 하락', ' 오미크론 공포에도 코스피 2900선 지켜 기관 구원등판', '오미크론發 공포 진정 환율  사흘 만에 약보합', ' 990선 하락 오미크론 공포에 12일만에 1000선 깨져', ' 코로나 변이 오미크론 공포심   코스피 2 910선으로 밀려났다', '오미크론發 패닉셀 덮치나 긴장감 팽배', '오미크론 변이 공포에 안전자산 선호 환율  1200원 테스트하나', ' 장 초반 일제히 상승세 英 0 99 ↑', ' 반등하다 재급락한 日   오미크론 괜찮다  선방한 中', '오미크론에 놀란 가슴 진정세  유가 반등  日 보합']"
2021-12-01,2899.719971,2021.11.30,"[' 캐터필러  美 건설경기 살아나자 쑥', '코스피 연중 최저 털썩 2839 01 오미크론發 롤러코스터', '코스피  오미크론 우려에 2 4  하락 연중 최저치 추락', ' 설마 했는데  코스피 2839  오미크론 공포에 연중 최저치 깨졌다', '오미크론에 널뛰기 965선 털썩', '오미크론 공포 누른 월말 네고 환율  1180원대 중후반 하락', ' 오미크론 공포 선반영···반등 보인 코스피  0 5  상승', '美 봉쇄 없다  메시지 환율  1190원대 초반 등락 전망', ' 오미크론 봉쇄 NO  美 증시 상승에 국내 증시 반등 할까', '오미크론 공포 떨치고 반등   모더나 11 ↑ 종합 ', '바이든  봉쇄 없다  한마디에 오미크론 우려 진정 美 증시 반등 ', '경제 재봉쇄 없다 안도감에 반등   모더나 11 ↑', ' 국내 채권형펀드서 3거래일간 6325억원 이탈', '오미크론에도 美 락다운 없다···S amp;P 1 32 ↑ ', ' 장 초반 하락세 英 0 96  하락', ' 오전엔 괜찮았는데 日 막판 급락', '오미크론 공포 떨친 美 따라 日도 상승']"
2021-12-02,2945.27002,2021.12.01,"[' 코스피 60p 상승  2900선 회복엔 실패   “오미크론 리스크 여전”', ' 출렁이던 코스피  2  상승 2900 턱밑 대장주 三電 4 ↑', '코스피 2 대 반등 환율  1170원대 후반 하락', '코스피  저가매수세 유입에 2 대 급등 2900 턱밑 마감', '1  상승 970선  오미크론에 일희일비 ', ' 코스피 반발 매수세에 상승···시총 상위주 강세', '긴축보다 경기둔화에 집중 弱달러 환율 1180원대 초중반 전망', ' 파월 발언에 美증시 하락 韓증시엔 반발매수세 들어올까', '변이·긴축 우려 겹악재에 털썩   애플 3 ↑ 종합 ', '美 증시  긴축 시사에 급락 국내 첫 오미크론 감염 나오나 ', ' 해외 주식형펀드서 4거래일간 686억원 순유입', '오미크론·금리인상 불안감에 美증시하락   애플 3 ↑', '파월  오미크론에도 테이퍼링 가속논의···S amp;P  1 90  ', ' 출렁거렸지만 오늘은 반발 매수세의 승', ' 반발 매수에 상승세 美파월 발언은 부담']"
