,Date,Close,기사날짜,기사제목,EMA
962,2022-09-26,82500,2022.09.25,"[' 바닥 뚫고 지하실까지  삼성 하이닉스 실적 또  먹구름 ', ' 미국發 3고 에  반도체·인터넷 울고 자동차·조선 웃고', '한은  미중 분쟁 입법화조치   국내 반도체·자동차 악영향 ', ' 믿을 건 현금뿐  SK하이닉스 차입금 4 7조  LG화학 2 3조 늘어', ' 역대급 위기 온다  올 들어 현금 114조 쌓은 기업들  김익환의 컴퍼니워치 ', ' 퍼펙트 스톰 몰려온다  현금 114兆 쌓은 기업들', '환율 1400원 넘어가자 기업들  210조 외화 빚 에 비명', '반도체 혹한기 삼성전자·SK하이닉스 3분기 실적  빨간불 ', '코스피·코스닥 시가총액  1년여만에 620조원 증발', '긴축·침체 우려에 3분기 상장사 영업익 전망치 석달새 13 하락']",89833
963,2022-09-27,82000,2022.09.26,"['곡소리 나는 반도체 삼성전자 SK하이닉스 동반 신저가', ' 돈되는 중국경제 칩4 동맹  진퇴양난’ 삼성 SK 반도체 진로', '코스피 1900선 전망까지 나왔다 악재만 쌓이고 호재 안보여', '코스피  뉴욕증시 급락에  블랙 먼데이  연저점 경신', '저가매수 나선 서학개미  예상 밖 급락장에 한달새 30  손실', 'SK  기업차원 안전망 구축해 행복 나눔', ' 반도체 신뢰성 분석  큐알티  최대 2600억 기업가치 도전', ' 메모리 한파’ 삼성전자·SK하이닉스  3분기 실적 먹구름', '올해만 경북 중소기업 3개 사  코스닥 상장', '솔브레인  내년 사상 최대 실적 전망  지나친 저평가  키움증권', ' fn사설  겨울 에너지 대란 오기 전에 다소비 구조 바꿔야', '바닥 어디 삼성전자·SK하이닉스  또 동반  52주 신저가 ', '탄소 배출로 공격받던 반도체 회사의 변신', '개미들  패닉셀 에 무너졌다 코스피 3 ·코스닥 5  폭락', '코스닥 700선 무너지고 환율 1430원 돌파  블랙먼데이  공포  종합 ', '오픈엣지테크놀로지  코스닥 상장 첫날 하락', ' 이곳이 오늘  몰빵주 입니까  하락 늪에서  목숨 건진  종목들', ' 속보  코스피  글로벌 경기 침체 우려에 하락 장중 연저점 또 깨져', 'SK하이닉스  수요둔화 재고부담  목표가 13만→11만원 유진', '코스피 2250선까지 밀려 삼전·SK하이닉스 나란히 52주 신저가', '개미  패닉 매도  코스닥 4  폭락   코스피 2200도  위태 ', ' 개미 살려  국민株도 던졌다 韓증시  셋 중 하나는  52주 최저가 ', '경동대 SMC엔지니어링  가족기업 업무협약 체결', ' 지쳤다  손절이다  개미 투매   코스피·코스닥  연중최저치  추락', ' 검은 월요일  덮쳤다 겁에 질린 개미 2446억원  눈물의 손절매 ', '코스피  또다시  연저점  경신 美 급락에 韓  블랙 먼데이  왔다', '밑 빠진 韓증시 또  최저점   코스피 1920까지 밀릴 수 있어 ', '이차전지  눈물의  급락  코스피  3   코스닥  5  가까이  뚝뚝 ', '유진투자  삼성전자·SK하이닉스 목표가 하향  재고 부담  종합 ', ' 특징주  삼성전자  나흘째 신저가 5만3천원대로 하락 종합 ', ' 검은 월요일  원 달러 환율 1 430원 넘고 코스닥지수 5  폭락 종합 ', '에펠탑도 조명 끈다는데 에너지 다소비  구조개편  박차', '올겨울 에너지 위기 고조 정부  다소비  구조 개편  박차 종합 ', '코스피  개장직후 2 240대로 추락해 연저점 경신 종합 ', '폭락 증시서 하락 종목수 최대 기록에 신저가도 속출', '하나증권  코스피 하단 2 100 예상  내년 1분기 반도체 저점 ']",89087
964,2022-09-28,81200,2022.09.27,"[' 이대론 못버틴다  강달러에 놀란 기업들 투자 멈춘다', ' 낸드 가격  4분기 최대 20  하락 ', '반도체 악전고투중인데 삼성·SK 전기료 2000억 더 낼판', ' 4분기 낸드플래시 값 15 20  하락 ', '3高에 결국 현대오일뱅크 3600억 투자 철회', ' 속보  코스피  장중 2200선 무너져 2년 2개월 만', '코스피 5거래일 만 반등 뒷심 발휘하며 강보합권 마감', '코스피  반발 매수세 유입되며 반등 시도 장초반 강보합세', '낸드 한파  예상보다 춥다   4분기 가격 최대 20  떨어진다', '산업부·SK그룹  中企에 반도체·디지털 기술 306건  무상 이전 ', '광기  패닉  붕괴   투심 무너질때  외국인  줍줍 한 K 주식은', '구미대 전기에너지과  대기업·공기업 취업문  활짝 ', '코스피  사흘째 연중 최저치 경신   외국인·개인 동반  매도 ', '코스피  26개월 만 장중 2200선 붕괴   시총 상위株 신저가 속출', 'SK 하이닉스 방문한 이인실 특허청장', ' 낸드플래시 가격  4분기 최대 20  하락  커지는 메모리 우려', ' 3高 에 허덕이는 기업들 신규투자 보류·철회 잇달아', 'SK그룹  반도체·디지털기술 306건 중소기업에 무상이전', '고려대 의대  스마트폰으로 약물투여·관찰  무선 브레인칩  개발', '주가 오르고 강달러  주춤  금융시장 불안 일단 진정 종합 ', '특허청 SK  지식재산 분야 현장소통 간담회', '코스피  2 220선 안팎 보합권 등락 장중 연저점 경신 종합 ', '지식재산 분야 현장소통 간담회 하는 이인실 청장']",88336
965,2022-09-29,80800,2022.09.28,"['환율 압박에  검은 수요일  코스피 상장사 46 가 신저가', '코스피  2년 2개월여 만에 2200선 붕괴 마감', '삼성전자  반도체 전직원에 100만원 복지포인트 지급', ' 김대영 칼럼  대만·일본 新산업동맹', ' 김주영 칼럼  IRA는 시작에 불과하다', 'SSD 응답시간을 10분의 1로 줄였다', '양향자  美 건물주  韓 세입자   칩4 참여 불가항력 강조', ' 사랑 따윈 개나 줘버려  독기 품은 구광모의 LG  안재광의 대기만성 s ', '네덜란드 외교장관  원전 2기 건설계획 韓과도 논의 중 ', ' 이재용이 쏜다   삼성전자 DS직원들 100만원씩 받는다', '현대차  울산·남양에  1인 1실  기숙사', ' 네덜란드 원전 2기 건설 추진  선도국가  한국과 접촉중 ', '코스피 2200선 다시 위협 장 초반 0 66  하락', '하이쎄미코  국내 최초 수직형 FPCB 제조 장비 개발', ' 우보세  SK하이닉스  이후 10년   한화대우조선 의 꿈', '코스피 2년2개월 만에 2200선 붕괴 신저가 1000개 쏟아져', ' 개미 살려  코스닥 4  폭락   韓증시 1000종목 신저가 쓰나미', '코스피 2200선 붕괴 초읽기 코스닥도 하락 출발', '文도 방문한 소부장 강소기업 에스비비테크  코스닥 상장 출격', ' 4만전자·7만닉스 가나  물타던 개미들  신저가에  패닉 ', '코스피  다시 2200선 밑으로 시총 상위 삼전·LG엔솔  파란불 ', ' 검은 수요일  공포 애플 충격에 코스피·코스닥 3 대 급락', '코스피·코스닥 장중 3  가까이 급락 코스피 2150선까지  추락 ', '신영증권  IT 수요 약세 지속 삼성전자·SK하이닉스 목표가하락 ', '금융시장 또 흔들 코스피 2 200 붕괴·환율 장중 1 440원 돌파 종합 ', '코스피·코스닥 급락에 상장 종목 10개 중 4개  52주 신저가 ', '美부통령  日  반도체 공급망 구축에 매우 중요한 역할   종합 ', ' 코스피  10월에 2 100 저점 박스권 최대한 보수적 대응 ', '美부통령  日  반도체 공급망 구축에 매우 중요한 역할 ', '코스피  장 초반 2 200대로 하락 외인·기관 매도 종합 ', '한투증권  10월 코스피 2 100∼2 350 투자 불리한 환경 지속 ']",87618
966,2022-09-30,83100,2022.09.29,"['반대매매 뇌관 터지나 개인투자자 깡통계좌 13년만에 최대', '코아시아  반도체대전 SEDEX 2022 참가  전장용 반도체 플랫폼 기술력 부각 ', ' fn오전시황 코스피  외인·기관 쌍끌이 매수에 2200선 회복', ' fn마감시황 코스피  외인 매수에도 2200선 회복 실패', '코아시아   SEDEX 2022  참가  전장용 반도체 플랫폼 기술 부각 ', '중기부  팹리스·파운드리 협의회 개최 삼성·하이닉스 등 참여', ' 삼성전자·LG엔솔도 못 피했다  코스피 공매도 40  증가', ' 더 떨어진다  하락 베팅 급증 공매도 쌓이는  시총 빅2 ', '코스피  반발 매수세에 상승 마감 신약 임상 성공에 삼바 6 상승', '삼전·SK하닉에 몰린 공매도 하락장서도  뜬 종목  공통점은', '중기부  팹리스·파운드리 협의회의 개최  상생 지속 ', '연일 폭락 코스피  2200선 복귀 코스닥도 1 대 상승 출발', '2200선 회복하나 싶더니 찔끔 오른 코스피에 개미들  절망 ', ' 청주소식  SK하이닉스  60초 영상 공모전  수상작 18편 선정', 'SK실트론  반도체 웨이퍼 증설에 5년간 2조3천억원 투자', 'SEMI  올해 전세계 반도체 팹 장비 투자액 전망 하향 조정', '코스피  급락장세 일단 진정 강보합 마감 종합 ', '제조업과 장난감의 만남', '코스피 1 3 상승·환율 15원하락 금융시장 불안 일단  진정  종합 ']",87188
967,2022-10-04,86200,2022.10.03,"['코스피 13  내린 9월  공매도 40  늘었다', '10대 그룹 시총 한달반새 153조 증발 현대차 가장 선방', 'SK하이닉스 역사적 저점  증권사가 내민 근거는', ' 바닥 모를 증시  그래도 믿을 건 실적뿐 ', '대기업도 3高 위기 경고등    투자 미루고 비상경영 돌입', ' PC 판매 확 줄어든다  미국 반도체株 와르르', ' 사설  반도체 빙하기·6개월 무역적자  진짜 위기 에 각오는 돼 있나', ' 삼성이 ARM을 굳이    몸달은 손정의  이재용에게 어떤 제안을 ', ' 2000까지 떨어진다   코스피 바닥은 어디 ', '9월 하락장서 공매도 40  급증 삼전·LG엔솔 1∼2위', ' 르포  세계 1위 반도체 장비업체의 R amp;D 핵심  메이단기술센터를 가다']",87094
968,2022-10-05,89800,2022.10.04,"[' 4만전자 걱정했는데  외국인 폭풍 매수에 삼성전자 4 상승', ' 미국발 훈풍  코스피  외인 매수에 2200선 회복', ' 계좌 녹아내렸다  급락장서 증시 상승 베팅 동학개미  수익률 마이너스', '1970년대 인플레 때도 돈 몰리더니 요즘  핵인싸  배당주', ' 고난의 2년  덮친다 61   2024년 이후에나 경기회복 ', '코스피 3분기 영업익 전망  뚝  코로나후 첫 역성장', ' 단독  하이닉스처럼 처우 개선해달라  이재용에 공개 건의한 삼성 직원', '유럽 4  내릴 때 코스피 10  폭락  외국인  한국 부터 던졌다', '또  공매도 금지  카드 만지는 정부  실효성은  글쎄 ', ' fn마감시황 돌아온 외국인  코스피 2200선 회복 이끌었다', ' fn오전시황 코스피  4거래일만 장중 2200선 회복', ' 어느대학 나왔니  삼성공대요    반도체 인재 확보에 주목 받는 이곳', '삼성전자·SK하이닉스  美 반도체주 훈풍에 4 대 상승', '美  이번엔  슈퍼컴 기술  中 수출 막는다', '상장사 40 가 PBR 0 5배  역사적 저평가 ', ' 2200  코스피  고개 드는 장밋빛 전망  바닥 근접했다 ', ' 3000만원 마이너스인데 물타기도 못해요  개미들  비명 ', 'PBR 0 5배 이하 코스피 기업이 41   데드 캣 바운스  올 때 됐다 ', '10월 증시 순조로운 출발 코스피 장 초반 1 34  상승', ' 반도체 겨울 은 이렇게 왔다 전세계 매출 44개월 만에 최대 감소', '단숨에 2200선 회복한 코스피 죽은 고양이 반등 ', '국내 500대 기업 CEO 절반 이상이 자사주 보유 평가액 1위는 ', '코스피 2200선 회복 반도체株 큰 폭 상승', '코스피 2200 회복하나 외국인  사자  속 반등', '외인 매수에 코스피 2 200선 회복 코스닥도 3 대 상승 종합 ', '미국 증시 반등에 코스피 장 초반 1 대 상승 2 190대 회복 종합 ', '대기업 10곳  2년8개월간 안전보건 교육 미실시로 과태료 8억원', '500대 기업 전문경영인 57 가 자사주 보유 평가액 4천억원', ' 특징주  삼성전자  반도체주 강세에 4  반등 ARM 인수 기대감 종합 ']",87351
969,2022-10-06,89900,2022.10.05,"['SK하이닉스  네온가스 2024년 100  국산화', '美  메모리에 140조 투자 K반도체 비상', '마이크론  K반도체 텃밭 메모리 위협', '美 반도체 새 공장 3년이면 가동 韓은 규제 발목에 최소 8년', ' 포토  2022 반도체대전 개막', 'SK하이닉스 원자재 대란 선제대응 빛났다  네온가스 국산화 비중 40 로 확대', '큐에스아이  SK하닉 네온 100  국산TEMC 사용한다  지분 보유 부각', ' 공매도 금지  검토    전문가들은  공매도 금지할 타이밍 아냐 ', '美 반도체법 힘입어 1000억弗 투자    마이크론  뉴욕에 반도체 공장 짓는다', '주가 반등한 반도체주    그러나  실적 절벽 온다 ', ' 삼성  ARM 인수 논의 없었다  이재용 손정의 전격 회동', '이재용 손정의 회동  삼성 ARM 포괄적 협력 논의', ' fn스트리트  제2의 화웨이', ' 특징주 3S  삼성전자 세계최초 1 4나노 2027년 양산 패권 확보  국내유일 웨이퍼 생산상승', ' fn사설  삼성  퍼스트 무버  의지로 반도체 난국 넘는다', '수입 의존하던 반도체 필수 원료 100  국산화 나선 SK하이닉스', 'SK하이닉스  반도체 공정용 네온가스 첫 국산화', '美 증시 훈풍에 삼성전자·SK하이닉스 동반 상승', '모건스탠리의  변심   韓 반도체 사라 ', '코스피  이틀 연속 상승 마감 코스닥은 외국인 이탈에 하락', '이재용·손정의 만났다  ARM과 중장기적 협력 논의 ', ' 어제오늘 800만원 벌었다  삼성전자 개미들  환호 ', ' 속보  코스닥  장중 하락 전환 700선 아래로', '코스피  美 증시 훈풍에 이틀 연속 상승 코스닥 700선 회복', '어느 회사에나 있는  X라이   오피스빌런 들은 심리상태부터 다르다 ', 'SK하이닉스  국산 네온가스 비중 40 까지 확대   2년 뒤엔 100 ', '통하지 않은 손정의 정성 이재용   ARM 빅딜  물러선 이유', ' 55층→56층  올라가는 삼성전자  9만닉스  복귀 가능할까 ', ' 韓 반도체 만  쑥  오른다   5만전자·8만닉스  찐 반등  보일까', '코스피  연이틀 상승해 2230선 안착 삼전·하이닉스 2 대  강세 ', '美 급등했는데 韓 증시는 왜   LG엔솔 5  상승 vs 네카오는  바닥 ', '돈가뭄 스타트업 기술력 있으면 자금지원    규제해소 표본 ', 'SK하이닉스  반도체 핵심소재 네온가스 국산 비중 40 까지 확대 ', '곽노정 SK하이닉스 사장  메모리는 인재산업 모든 건 사람이 ', '이재용  방한중인 손정의 만났다 포괄적 협력 논의한 듯', '대형주 반등에 코스피 소폭 상승 코스닥은 1 대 하락 종합 ', '코스피  긴축우려 완화에 2 230대 회복 코스닥도 700선 종합 ', '2022 반도체대전 개최', '반도체대전 참관객들', '제24회 반도체대전', '이미지 센서 시연하는 참관객', '이미지 센서 둘러보는 참관객들']",87594
970,2022-10-07,91200,2022.10.06,"['바닥 다지는 하이닉스  V자 반등은  글쎄 ', '삼성전자 반도체 위기 정면돌파 선언  감산 안한다 ', '4만전자 걱정 안해도 되나 삼성전자 4거래일 연속 오름세', ' Industry Review  반도체 초강국 완성할  마지막 퍼즐  후공정을 키워라', '尹  세계1위 반도체장비社 CEO 만난다', '매경이 전하는 세상의 지식  매 세 지  10월 6일 ', '4세대 D램 경쟁 속  5세대’ 치고나간다   초격차로 위기 돌파  삼성의  메모리 1위’ 자신감 ', '침체된 반도체주 구할 구세주  차세대 D램  DDR5’ 도입에 수혜주도  방긋’', ' 우리 기술력 있거든  경쟁사 200단  적층  내밀자 1000단 카드 꺼내든 삼성전자', '위기의 산업계   OOO로 위기돌파 나선다', '삼성 메모리 패권선언    내년 10나노 D램 양산  삼성의  메모리 1위  자신감 ', '미래투자 발목잡는 금산분리  전문가들  법·제도 개선해야 ', '휴림로봇   국제모션컨트롤산업전  참가   다양한 로봇기술 선보여', ' fn오전시황  코스피  1 대 상승 중', '반도체주 1 대 강세 삼성전자·SK하이닉스 4거래일째 상승', '삼성전자  내년 5세대 10나노급 D램 양산  세계 최초', ' 반도체 빅2  꿈틀대자 소부장株도 들썩', ' 형님 따라 아우도  반도체 소부장株 급등', '코스피  3거래일 연속 상승 2230선 회복', '애널리스트가 엄선한 메가테크 30종목 투자 3년 수익률 108 ', ' 로봇 감속기  에스비비테크  일반청약에 4 6兆 몰려', '반도체·에너지 강세 vs 테슬라·태양광 부진 코스피 소폭 반등 기대  증시 개장 전 꼭 알아야 할 5가지 ', '외인 밀어올린 코스피 3거래일째 상승 코스닥 3 대 상승', ' 모건스탠리  픽  대체 왜    하이닉스·LG디플  저점 찍고  반등 ', '이재용·손정의 만났지만  ARM 빅딜 은 없었다', ' 9만닉스 복귀 성공  상승세 탄 반도체株  6만전자는 언제쯤 ', '5만전자·8만닉스 이대로 탈출할까 여의도 분위기 달라진  이유 ', '삼성전자  메모리 감산 안한다 내년 5세대 10나노 D램 양산 ', '삼성전자  메모리 감산  아직 생각하고 있지 않다 ', '외인 매수에 코스피 1  상승 마감 환율 7 7원 내려 종합 ', '코스피  장초반 1 대 상승 2 230대 회복 종합 ']",87938
971,2022-10-11,90200,2022.10.10,"[' 반도체 업황 올해 말 바닥 찍는다 저가 매수에 나설 때 ', '美  中 반도체 규제 韓 한숨 돌렸지만 우려 여전', ' 삼성전자보다 심하네  주가 반토막나자 개미들  분통 ', ' 사설  美 반도체 수출 통제 민관 선방했지만 긴장 늦춰선 안 돼', ' 비싸다  거침없는 SELL   韓 증시 흔드는 외국계 리포트 파워', '반도체 고비 넘겼지만 美中 패권 경쟁 심화  불확실성 최소화 ']",88153
972,2022-10-12,94000,2022.10.11,"['달러환산 코스피 올 39  급락 대형주 무너지고 환율까지 덮쳐', '美반도체장비업체 KLA  中공장 납품 중단 ', '이러니 내 돈 다 날아갔지 올해 9개월간 633조 주식가치 떨어졌다', '美 수출규제에 TSMC 와르르 세계 반도체 시총 344조 증발', '올 들어 상장사 시총 630조 증발 삼성전자 시총 3분의1 날아가', ' ICT 향연’ SK 테크 서밋 2022   11월 8 9일 열린다', '가우스랩스  글로벌 인턴십 프로그램 참가자 모집', '에이팩트  3분기 영업익 12억원···전년比 35 5 상승', ' fn오전시황  외인 매도세에 코스피 2200선 붕괴  코스닥 3 대 하락', '美 최대 반도체 장비사 KLA  행동 개시   SK하이닉스 中공장에 납품 중단하겠다 ', '2200선 또 무너진 코스피 삼전·SK하이닉스  장 초반 3 대 급락', '美 반도체 관련주 하락에 삼성전자·SK하이닉스 주가도  주르륵 ', 'R amp;D 광폭 투자 나선 SK  배터리·바이오·반도체 집중 육성', ' 파운드리 1위  TSMC 8  폭락', '코스피  2200선 붕괴 마감 코스닥도 4 대 급락', ' 윤성민 칼럼  세계는 반도체를 중심으로 돈다', '車·반도체·IT  와르르  코스피 2200 또 붕괴', ' 세계 반도체株 급락  시총 344조 증발  美  중국 겨냥 규제에  와르르 ', '기술투자·혁신  3高 파고 극복  글로벌 넘버원  도전은 계속된다', ' 美 최대 반도체 장비업체  SK하이닉스 등 中기반 고객사 납품 중단 ', '韓은 예외라며 미중  반도체 전쟁 에 삼전·하이닉스 왜 등 터지나', 'SK하이닉스가 만든 AI스타트업  가우스랩스   글로벌 인턴십 참가자 모집', ' 미·중  경제 전쟁 에 韓 반도체 타격  삼전·하이닉스 파랗게 질렸다', ' 악재  또 악재  2200 다시 깨진 코스피 삼전·하이닉스 3 대 하락', '연준 피벗 기대감 무너지자 증시 급락·52주 신저가  492개 ', ' 팔아라  한마디에 주가 뚝뚝 힘 세진 외국계 리포트', ' 韓 반도체 기업 예외  美中갈등 속 안전지대 50일간 무슨 일 ', '고래 반도체 싸움에 등 터진 삼전·하이닉스 주가  3   주르륵 ', ' 단독 때려도 안 아프다  불법 공매도  5곳 처벌 받고도 또  위반 ', 'SK하이닉스 이달 청주공장 착공 2027년까지 15조원 투입', '美반도체 장비업체 KLA  SK하이닉스 中공장 납품 중단  통보', ' 특징주  삼성전자·SK하이닉스  장 초반 3 대 하락', '코스피 장중 2 170대로 뒷걸음 원 달러 환율 1 430원대 종합 ', ' 美 반도체 규제  한국 낸드 매출 감소 가능성 중장기적 호재 ', '코스피 급락해 또 2 200 붕괴 환율은 22 8원 급등한 1 435 2원 종합 ', '3분기까지 상장사 시총 633조원 증발  1조클럽  75곳 줄어', '미국 중국 겨냥 반도체 규제에 세계 반도체주 급락', '中 겨냥 美 수출규제에 한일·대만 등 반도체주 시총 344조 증발 종합 ', '미국 반도체 규제 영향에 아시아 증시 일제히 약세']",88710
973,2022-10-13,94900,2022.10.12,"['美  삼성·SK 중국공장엔 반도체 장비 수출통제 1년 유예', '삼성·SK 반도체 한시름 놨다', ' 반도체 희비  비메모리 울고  메모리 웃었다', '美  반도체 공급망 지키기 위해 삼성·SK에 일시적 유예 조치', ' 내가 못한걸 하네  K반도체   컴퓨터의 아버지  폰 노이만  아마 이런 칭찬하지 않을까  사람과 현장 ', '美  韓 반도체 기업의 中 공장 장비 확보 임시 허용한 듯', '美 반도체장비 中수출 제한  한국기업엔 1년간 풀어줬다  차이나리스크  해소', ' fn마감시황  코스피 2200 가까스로 회복', '9월에는 외국인이 팔더니   10월에는 기관이 증시 하락 주도', ' fn오전시황  올해 두 번째  빅스텝’···코스피  3거래일째하락', '코스피  3거래일째 하락 삼성전자·SK하이닉스 1 대상승', ' 속보  美  삼성·SK 中공장엔 반도체 장비 수출통제 1년 유예', '삼성·SK  수출 통제 유예됐지만 미중 갈등에 속 터진다  정지은의 산업노트 ', '美 반도체 수출통제 1년 유예 삼성·SK  급한 불은 껐다', '한숨 돌렸지만 삼성·SK  美기술·中시장  양자택일  압박에 고민', '삼성·SK 한시름 덜었다 美  반도체 수출통제 1년 유예키로  종합 ', '혼돈의 증시 코스피  외인 힘 받고 2200선 회복', '英금융시장 불안 한은 빅스텝 유력 변동성 휩싸인 코스피  증시 개장 전 꼭 알아야 할 5가지 ', '서울대 공대 교수진  교육·연구·창업이 하나로 연결된  뉴 얼라이언스  필요 ', '미국이 때린 건 중국인데  삼전·하이닉스 왜 이래 ', '韓 증시 소폭 하락 출발 삼성전자·SK하이닉스 1 대 상승', '하락장 속 삼전·하이닉스  빨간불  켰다  지금 저가매수 할 때 ', ' 삼성·SK 한숨 돌렸다  美  韓기업 中공장 반도체 수출 통제 1년 유예', ' 韓 반도체 공급 흔들리면 안돼  美  SK·삼성 中공장에 수출통제 1년 유예', '하루만에 2200선 안착한 코스피 반도체株가 끌어올렸다', ' 수소·태양광·풍력·CCUS까지 다 한다고   취준생 홀린 이 회사', ' 나홀로 장하다  급락장 뚫고 나간 LG엔솔  50만원선  코앞', ' 2보  美  삼성·SK 중국공장엔 반도체 장비 수출통제 1년 유예', '美  삼성·SK 중국공장엔 반도체 장비 수출통제 1년 유예 종합 ', '외교부  美와 반도체장비 수출통제 영향 최소화 긴밀 협의해와 ', '코스피   빅스텝 에도 2 200선 회복 환율 10 3원 하락 종합 ', '잇단 빅스텝 여파 기업들  이자 감당할 임계치 벗어났다 ', ' 전국 주요 신문 톱뉴스  12일 조간 ', '코스피  금통위 앞두고 2 180대 등락 환율 1 430원대 종합 ', '산업부  미국의 대중국 반도체 규제  상황 달라진 것 없어 ', ' 저녁잇슈  2022년 10월 12일 수요일', '세계 반도체 실적전망  14년만에 최대 하향  인텔 수천명 감원 ']",89299
974,2022-10-14,95500,2022.10.13,"['삼성전자·하이닉스 이어 TSMC도 美  반도체 장비수출규제 1년 유예', '尹정부 고위 관료 가장 많이 보유한 주식은 삼성전자 2위는 ', ' 금지는 언제쯤  이달 17  급증한 공매도  비중높은 종목은', ' 주가 더 떨어지겠네  공매도 10월들어 급증', '매경이 전하는 세상의 지식  매 세 지  10월 13일 ', ' 대만보다는 한국이 나아   반도체株 쓸어담는 외국인', '美 주요 반도체 장비 업체들  中에서 기술자 철수 진행 중', '익숙해진  코스피 2100    코스닥은 3년 만에 최저  fn마감시황 ', ' 외국인  TSMC 팔고 삼전·SK하이닉스 산다 ', ' SK하이닉스  내년 1분기까지 적자전환 우려 지속될 듯  이베스트', '같은 반도체株인데 삼성전자 웃고 TSMC 우는 까닭', '美 CPI 경계감 속 코스피 2160선 후퇴 코스닥 연저점 경신', '미국에 무너지는 中 반도체굴기 기술전쟁 한창인데 장수마저 쳐내  시진핑 장기집권  중국은 어디로 ④ ', '코스피 장 초반 소폭 내림세 다시 2190선 후퇴', '김장호 구미시장  반도체 특화단지 구미 지정은 반도체 초강대국 실현에 도움 ', 'RE100 매니저  한국 탄소중립 부진 정부가 기업의지 꺾어   글로벌 ESG 포럼 ', 'SK하이닉스  3분기 실적 부진 전망  내년엔 적자  이베스트증권', ' 매출 5000억 날아갔다  바이든표 中반도체 견제  美기업 잡을라', '긴축  속도조절  美 CPI 오늘 발표 外人  삼전·하닉 BUY  눈길 ', '경제불안 中의 다음 5년  공동부유  깃발 들고 美와 정면대치', ' 침체 대비하는 것  TSMC  올해 설비투자 10  줄인다', ' 오  신라젠 돌아왔구나   거래재개 첫날 상한가', '개미만 산다 코스피  1   코스닥  3   혼돈의 증시 ', '장 열리는게 무섭다 연저점 쓴 코스닥  네카오는  신저가 ', '개장하자마자 깨진 코스피 2200선 외인·기관  동반  셀코리아 ', 'SK하이닉스 中다롄 낸드 공장도 美 수출통제 1년 유예 종합 ', '신라젠  거래재개 첫날 등락 끝에 상한가 마감 종합2보 ', ' 美정부  대만 TSMC에도 반도체 장비 수출통제 1년 유예 ', ' 그래픽  중국 내 국내기업 반도체 공장', '삼성·SK 中공장 1년 유예 받았지만 업계  플랜B 고민해야 ', '인텔서 인수한 SK 中다롄 낸드 공장도 1년 유예 받았다', '고위관료들이 가장 많이 보유한 주식은 삼성전자 2위 카카오', '코스피  재차 2 190대로 밀려 원 달러 환율 1 420원대 등락 종합 ', '코스피  美CPI 경계감에 2 160대 후퇴 환율은 1 431원으로 상승 종합 ']",89890
975,2022-10-17,95200,2022.10.16,"[' 삼성전자는 선방했네  반도체 겨울 최대 폭락 주식 알고보니  박윤예의 글로벌주 열전 ', '엔비디아·인텔 반토막 삼성전자는  28   선방 ', ' 바닥 찍었다   아직 멀어  기사회생한 카카오 4형제  살아날까', ' 2년5개월 기다렸다  부활한 신라젠  주가 향방은 ', ' 반도체 한파 에도   삼성전자  2분기 D램·낸드 점유율 1위 지켜', '고환율에 기업 해외투자 부담  눈덩이  원화로 환산하니 계획보다 1조 늘기도 고금리 후폭풍 ', '먹구름 가득한 실적시즌  코스피 영업익 역성장할 수도 ', ' TSMC와 우리는 다르다  삼성전자  자신감 폭발한 이유  황정수의 반도체 이슈 짚어보기 ', '시장 따라  테마 변신  ETF  42개 기업에 액티브 투자 ', ' 상장사들  올해 역성장할 수도 ', '산돌·저스템·스팩 3곳 일반청약 받는다', '급락장 속 공매도폭탄  째깍째깍  삼전·네카오 국민株도  직격탄 ', '이번주 공모주 키워드는  반도체   수요예측·청약 리스트 살펴보니', '삼성전자 2분기 D램 점유율 43 4  불황에도 굳건한 세계 1위', '실적시즌 먹구름 올해 코스피 영업익 역성장 가능성 높아']",90395
